Region,Year,Baseload_Price_EUR_MWh,Battery_storage_Capacity_GW,Battery_storage_Generation_TWh,Biomass__other_RES_Capacity_GW,Biomass__other_RES_Generation_TWh,Carbon_price_EU_ETS_EUR_tonne,Coal_Capacity_GW,Coal_Generation_TWh,Coal_price_ARA_EUR_tonne,DSR_Capacity_GW,DSR_Generation_TWh,Electricity_demand_TWh,Gas_CCGT_Capacity_GW,Gas_CCGT_Generation_TWh,Gas___oil_peaker_Capacity_GW,Gas___oil_peaker_Generation_TWh,Gas_price_PSV_EUR_MWh,Hydro_Capacity_GW,Hydro_Generation_TWh,Hydrogen_CCGT_Capacity_GW,Hydrogen_CCGT_Generation_TWh,Hydrogen_peaker_Capacity_GW,Hydrogen_peaker_Generation_TWh,Interconnectors_Capacity_GW,Net_imports_Generation_TWh,Other_thermal_Capacity_GW,Other_thermal_Generation_TWh,PV_Captured_Price_EUR_MWh,Pumped_storage_Capacity_GW,Pumped_storage_Generation_TWh,Scenario,Release,PV_Generation_TWh,PV_Capacity_GW,Wind_Generation_TWh,Wind_Capacity_GW,Hydrogen_peakers_Capacity_GW,Hydrogen_peakers_Generation_TWh,Other_RES_Capacity_GW,Other_RES_Generation_TWh,Peaking_Capacity_GW,Peaking_Generation_TWh,Cannibalization
Italy,2026,109.07700000000001,3.6,-0.4,5.3,16.5,92.7,0.6,0.0,113.4,0.0,0.0,312.3750064640312,41.8,146.9,7.8,6.7,33.1,21.5,49.708,0.0,0.0,0.0,0.0,12.6,17.2,2.8,8.0,94.80199999999999,8.5,1.1,Central,Apr23,46.40518477621743,43.174182,32.7,15.050141999999997,,,,,,,0.13087085270038612
Italy,2027,103.721,5.3,-0.8,5.4,15.0,96.5,0.6,0.0,110.0,0.0,0.0,315.8715706908515,42.6,130.5,7.4,6.2,31.3,21.5,49.550333333333334,0.0,0.0,0.0,0.0,13.7,23.4,2.8,8.0,88.382,8.6,1.1,Central,Apr23,52.027852685024875,49.567308999999995,38.5,16.558614,,,,,,,0.14788712025530026
Italy,2028,100.485,7.0,-1.1,5.4,16.1,100.5,0.6,0.0,104.8,0.0,0.0,327.9111769293202,43.2,106.6,7.2,6.1,32.7,21.5,49.52166666666666,0.0,0.0,0.0,0.0,13.7,31.8,2.8,8.0,82.62,8.8,1.0,Central,Apr23,56.91437597133048,54.90460857467606,45.8,17.137823000000004,,,,,,,0.1777877295118674
Italy,2029,97.85,8.7,-1.5,5.5,17.1,105.5,0.6,0.0,94.8,0.0,0.0,331.8677169705154,43.3,92.8,7.0,6.0,34.0,21.5,49.263666666666666,0.0,0.0,0.0,0.0,13.7,36.5,2.8,7.9,78.106,8.9,0.9,Central,Apr23,60.91997026333844,59.49709735426427,48.00000000000001,16.969634999999997,,,,,,,0.20177823198773637
Italy,2030,96.33,10.3,-1.8,5.5,17.7,110.8,0.6,0.0,86.6,1.0,0.2,335.6770766180982,42.7,76.7,6.8,5.9,34.2,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.2,39.2,2.8,7.9,72.8575,9.0,0.7,Central,Apr23,66.77877213117739,63.83208334693436,55.8,17.356001000000003,,,,,,,0.24366760095505036
Italy,2031,95.19,10.7,-1.9,5.5,18.0,112.3,0.0,0.0,80.5,1.1,0.3,340.40586348117284,43.4,73.3,6.4,5.4,34.5,21.5,49.00566666666667,0.0,0.0,0.0,0.0,14.3,38.0,2.8,7.8,68.967,9.2,0.5,Central,Apr23,74.57116179714157,69.35318059489421,58.8,18.864801,,,,,,,0.27548061771194454
Italy,2032,91.77,11.8,-2.0,5.5,18.0,113.8,0.0,0.0,76.4,1.2,0.3,343.0243790317842,42.6,65.5,9.6,5.4,34.5,21.5,48.99133333333333,0.0,0.0,0.0,0.0,14.4,36.3,2.8,7.7,65.448,9.3,0.2,Central,Apr23,81.38465058377845,73.75224549427054,67.0,20.838041,,,,,,,0.28682576005230476
Italy,2033,91.58,13.0,-2.2,5.5,17.9,115.3,0.0,0.0,73.8,1.3,0.3,347.9430284810298,43.0,64.0,9.6,5.4,34.7,21.5,48.833666666666666,0.0,0.0,0.0,0.0,14.5,35.6,2.8,7.7,64.741,9.5,0.0,Central,Apr23,87.25472123989648,77.33627209127496,68.6,21.656841,,,,,,,0.29306617165319937
Italy,2034,91.485,13.8,-2.3,5.5,18.0,116.8,0.0,0.0,71.7,1.4,0.3,351.9895793910463,43.0,62.6,9.6,5.4,34.6,21.5,48.77633333333333,0.0,0.0,0.0,0.0,14.6,35.5,2.8,7.7,64.236,9.6,-0.2,Central,Apr23,92.65892126234107,79.77544502481572,69.7,22.373183,,,,,,,0.29785210690277086
Italy,2035,89.585,14.6,-2.4,5.5,18.0,118.2,0.0,0.0,69.9,1.5,0.4,354.459291880667,42.7,60.0,9.6,5.4,34.4,21.5,48.69033333333333,0.0,0.0,0.0,0.0,14.7,36.9,2.8,7.6,60.903,9.8,-0.4,Central,Apr23,97.79481368177731,81.98020332224148,70.8,23.572716294726654,,,,,,,0.32016520622872124
Italy,2036,89.68,15.1,-2.5,5.5,18.4,119.7,0.0,0.0,68.5,1.6,0.4,357.95660328197664,41.3,65.9,9.6,5.4,34.1,21.5,48.719,0.0,0.0,0.0,0.0,14.8,27.4,2.8,7.6,58.681000000000004,9.9,-0.5,Central,Apr23,101.81570583684531,84.41139442061541,70.1,23.118763499995943,,,,,,,0.34566235504014275
Italy,2037,88.35,16.0,-2.6,5.5,18.5,121.2,0.0,0.0,67.4,1.7,0.4,360.4328730855525,41.0,63.7,9.6,5.4,33.9,21.5,48.44666666666666,0.0,0.0,0.0,0.0,14.9,29.6,2.8,7.6,56.762,10.1,-0.6,Central,Apr23,103.0255125141153,85.18794238776967,70.4,22.937982269630915,,,,,,,0.3575325410299943
Italy,2038,86.16499999999999,16.6,-2.7,5.5,18.3,122.7,0.0,0.0,66.3,1.8,0.4,362.61788832247464,39.3,64.7,13.0,5.4,33.9,21.5,48.17433333333334,0.0,0.0,0.0,0.0,15.0,26.2,2.8,7.5,52.924,10.3,-0.7,Central,Apr23,105.20769877118605,86.7108297064554,71.2,23.064280108258558,,,,,,,0.38578309058202276
Italy,2039,84.74,17.2,-2.8,5.5,18.1,124.2,0.0,0.0,65.3,1.9,0.5,365.12597496890515,39.0,66.3,16.4,5.5,34.0,21.5,47.83033333333333,0.0,0.0,0.0,0.0,15.1,20.5,2.8,7.5,50.803,10.4,-0.8,Central,Apr23,107.79069790656155,88.86747714533999,71.6,23.15502085994793,,,,,,,0.40048383290063727
Italy,2040,83.78999999999999,17.8,-2.8,5.5,18.2,125.7,0.0,0.0,64.3,2.0,0.5,367.2347991716545,35.7,65.8,19.8,5.6,34.1,21.5,47.67266666666668,0.0,0.0,0.0,0.0,15.2,21.7,2.8,7.5,51.207,10.6,-0.8,Central,Apr23,110.86956130694004,88.0986935058636,73.3,23.308863597987788,,,,,,,0.3888650196920873
Italy,2026,92.906,3.6,-0.4,5.3,14.6,76.3,0.6,0.0,87.1,0.0,0.0,313.4750064640312,42.3,138.8,7.8,7.1,27.5,21.5,49.708,0.0,0.0,0.0,0.0,13.4,27.0,2.8,8.0,80.99900000000001,7.5,0.7,Central,Apr24,49.95214508137197,46.474182,31.200000000000003,14.250142,,,,,,,0.12816179794631133
Italy,2027,95.069,5.3,-0.8,5.4,14.8,86.2,0.6,0.0,90.5,0.0,0.0,318.3715706908515,41.3,124.6,7.4,6.6,28.0,21.5,49.550333333333334,0.0,0.0,0.0,0.0,13.4,32.2,2.8,7.9,81.21300000000001,7.6,0.9,Central,Apr24,55.59663022606678,52.96730899999999,35.6,14.958614,,,,,,,0.14574677339616482
Italy,2028,95.337,7.0,-1.1,5.4,15.1,97.3,0.6,0.0,92.6,0.0,0.0,330.8111769293202,41.8,106.0,7.2,6.2,30.2,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,36.4,2.8,7.9,74.86800000000001,7.8,0.8,Central,Apr24,60.231511050447686,58.10460857467606,44.1,15.937823000000003,,,,,,,0.21470153245854173
Italy,2029,95.475,8.7,-1.5,5.5,15.5,107.6,0.6,0.0,90.7,0.0,0.0,334.1677169705154,41.9,93.1,7.0,6.0,32.3,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,39.4,2.8,7.8,72.814,7.9,0.7,Central,Apr24,63.78693225514261,62.297097354264274,48.4,16.869635,,,,,,,0.23735009164702803
Italy,2030,96.14,10.4,-1.8,5.5,16.8,114.9,0.6,0.0,86.6,1.0,0.2,336.8770766180982,41.4,78.7,6.8,5.9,33.9,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,41.6,2.8,7.8,70.5415,8.0,0.6,Central,Apr24,67.30185369635385,64.33208334693435,56.6,17.356001000000003,,,,,,,0.26626274183482423
Italy,2031,97.09,10.8,-1.9,5.5,17.5,119.1,0.0,0.0,84.4,1.1,0.3,341.8058634811728,42.3,78.3,6.4,5.5,34.0,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,41.2,2.8,7.7,69.84,8.2,0.5,Central,Apr24,73.71097155170524,68.55318059489423,57.3,17.664800999999997,,,,,,,0.2806674219796066
Italy,2032,93.86,11.0,-1.9,5.5,17.5,121.2,0.0,0.0,81.0,1.2,0.3,346.8243790317842,43.5,73.1,10.7,5.4,34.3,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,40.2,2.8,7.7,66.256,8.3,0.2,Central,Apr24,79.72941995239177,72.25224549427054,66.1,19.438041000000002,,,,,,,0.2940975921585339
Italy,2033,93.86,11.9,-2.0,5.5,17.7,122.9,0.0,0.0,78.6,1.3,0.3,351.5430284810298,43.4,70.9,11.0,5.4,34.4,21.5,48.833666666666666,0.0,0.0,0.0,0.0,15.6,40.9,2.8,7.6,65.65,8.5,0.0,Central,Apr24,84.9982193713576,75.33627209127496,67.2,20.056841000000002,,,,,,,0.3005540166204985
Italy,2034,93.38499999999999,12.6,-2.1,5.5,17.7,124.6,0.0,0.0,77.9,1.4,0.3,355.68957939104627,44.0,69.9,11.2,5.4,34.5,21.5,48.77633333333333,0.0,0.0,0.0,0.0,15.9,40.8,2.8,7.6,64.135,8.6,-0.1,Central,Apr24,90.91667611597708,78.27544502481572,68.0,20.573183000000004,,,,,,,0.3132194677946136
Italy,2035,91.58,13.3,-2.2,5.5,17.6,126.2,0.0,0.0,76.8,1.5,0.4,359.459291880667,44.0,66.7,11.8,5.4,34.5,21.5,48.69033333333333,0.0,0.0,0.0,0.0,16.1,44.9,2.8,7.5,61.105000000000004,8.8,-0.3,Central,Apr24,95.88616140293632,80.38020332224147,68.7,21.672716294726655,,,,,,,0.3327691635728325
Italy,2036,92.055,13.9,-2.3,5.5,18.0,127.9,0.0,0.0,73.8,1.6,0.4,361.45660328197664,44.2,73.1,12.0,5.5,34.4,21.5,48.719,0.0,0.0,0.0,0.0,16.4,35.1,2.8,7.5,61.004,8.9,-0.4,Central,Apr24,99.76519238293695,82.7113944206154,67.2,20.618763499995943,,,,,,,0.33730921731573527
Italy,2037,90.535,14.7,-2.4,5.5,18.1,129.6,0.0,0.0,71.0,1.7,0.4,365.3328730855525,43.8,71.1,13.0,5.5,34.4,21.5,48.44666666666666,0.0,0.0,0.0,0.0,16.6,37.8,2.8,7.5,58.176,9.1,-0.5,Central,Apr24,103.26739067110881,85.38794238776967,66.2,20.037982269630916,,,,,,,0.3574197824045948
Italy,2038,89.395,15.3,-2.5,5.5,18.1,131.2,0.0,0.0,68.5,1.8,0.4,368.61788832247464,43.0,70.8,13.9,5.5,34.5,21.5,48.17433333333334,0.0,0.0,0.0,0.0,16.8,34.3,2.8,7.4,56.156,9.2,-0.6,Central,Apr24,106.7850104964406,88.01082970645541,67.4,20.264280108258554,,,,,,,0.37182169025113265
Italy,2039,88.35,16.0,-2.6,5.5,18.3,132.9,0.0,0.0,66.2,1.9,0.5,372.32597496890514,42.2,71.1,14.9,5.6,34.6,21.5,47.83033333333333,0.0,0.0,0.0,0.0,17.1,31.5,2.8,7.4,54.035000000000004,9.4,-0.7,Central,Apr24,109.36751669088864,90.16747714533999,68.1,20.35502085994793,,,,,,,0.388398415393322
Italy,2040,87.305,16.7,-2.6,5.5,18.5,134.5,0.0,0.0,64.3,2.0,0.5,375.6347991716545,42.3,71.0,14.9,5.6,34.7,21.5,47.67266666666668,0.0,0.0,0.0,0.0,17.3,29.6,2.8,7.4,52.52,9.5,-0.8,Central,Apr24,116.6585232281288,92.69869350586359,69.30000000000001,20.508863597987787,,,,,,,0.3984307886146269
Italy,2026,112.3524,2.9,-0.5,5.3,17.1,83.88,0.6,0.4,91.66,0.0,0.0,311.0750064640312,46.0,101.1,8.6,7.1,41.17,21.5,49.708,0.0,0.0,0.0,0.0,13.2,48.3,2.8,7.9,84.6798,7.2,0.5,Central,Apr25,52.74671986725131,49.07418200000001,28.700000000000003,13.250141999999999,,,,,,,0.24630181464748413
Italy,2027,99.4568,4.4,-0.9,5.4,15.2,92.28,0.6,0.0,89.3,0.0,0.0,314.8715706908515,37.4,107.1,8.2,7.2,31.66,21.5,49.550333333333334,0.0,0.0,0.0,0.0,13.4,38.9,2.8,7.9,73.1024,7.2,0.4,Central,Apr25,56.01648640736584,53.367309,31.9,13.458614,,,,,,,0.2649833897732483
Italy,2028,93.2382,7.1,-1.4,5.4,15.4,102.25,0.6,0.0,88.77,0.0,0.0,319.51117692932024,36.3,105.4,8.0,6.9,28.26,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,39.1,2.8,7.9,71.6244,7.2,0.6,Central,Apr25,58.46928303966667,56.40460857467606,36.8,13.437823000000003,,,,,,,0.2318127119571164
Italy,2029,92.416,9.1,-1.9,5.5,15.6,112.61,0.6,0.0,89.98,0.0,0.0,322.8677169705154,35.9,96.7,7.8,6.7,29.34,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,39.9,2.8,7.8,70.4032,7.2,0.6,Central,Apr25,60.10083826568011,58.697097354264265,41.7,14.569634999999998,,,,,,,0.23819252077562325
Italy,2030,93.157,11.1,-2.3,5.5,15.9,120.13,0.6,0.0,90.16,1.0,0.2,330.07707661809826,35.9,87.3,7.7,6.6,30.63,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,37.1,2.8,7.8,67.42455,7.3,0.5,Central,Apr25,64.16336430529509,61.33208334693436,54.7,16.856001000000003,,,,,,,0.27622669257275356
Italy,2031,95.77899999999998,11.9,-2.5,5.5,17.2,125.5,0.0,0.0,88.51,1.1,0.3,335.3058634811728,36.6,86.3,7.2,6.1,31.65,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,35.8,2.8,7.8,67.8806,8.0,0.4,Central,Apr25,71.1304008153962,66.15318059489422,56.5,17.664800999999997,,,,,,,0.2912788815919981
Italy,2032,93.67949999999999,12.1,-2.6,5.5,17.2,128.02,0.0,0.0,85.7,1.2,0.3,339.22437903178417,37.0,80.2,7.2,6.1,31.85,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,36.1,2.8,7.7,65.69040000000001,8.7,0.1,Central,Apr25,77.85349190348684,70.55224549427054,63.2,18.638041,,,,,,,0.298775078859302
Italy,2033,93.9835,12.5,-2.7,5.5,17.4,130.58,0.0,0.0,83.77,1.3,0.3,344.9430284810298,37.7,77.5,7.2,6.0,32.15,21.5,48.833666666666666,0.0,0.0,0.0,0.0,15.6,37.4,2.8,7.6,64.25619999999999,8.9,0.0,Central,Apr25,83.64431825023426,74.13627209127496,65.2,19.756841,,,,,,,0.31630339368080584
Italy,2034,94.06899999999999,12.8,-2.8,5.5,17.6,132.15,0.0,0.0,80.65,1.4,0.3,351.58957939104624,38.3,76.7,7.2,6.0,32.43,21.5,48.77633333333333,0.0,0.0,0.0,0.0,15.9,38.1,2.8,7.6,62.7008,9.1,-0.2,Central,Apr25,89.98747870458297,77.47544502481573,67.0,20.973183000000002,,,,,,,0.3334594818696913
Italy,2035,94.02149999999999,13.2,-2.9,5.5,17.9,133.74,0.0,0.0,78.27,1.5,0.4,355.359291880667,38.9,75.4,7.2,6.0,32.75,21.5,48.69033333333333,0.0,0.0,0.0,0.0,16.1,38.9,2.8,7.5,61.9938,9.2,-0.3,Central,Apr25,95.17041679837095,79.78020332224148,69.0,22.572716294726654,,,,,,,0.340642299899491
Italy,2036,93.765,13.5,-3.0,5.5,18.1,135.35,0.0,0.0,76.65,1.6,0.4,360.15660328197663,39.3,77.2,7.2,6.0,33.11,21.5,48.719,0.0,0.0,0.0,0.0,16.4,34.3,2.8,7.5,59.9435,9.4,-0.4,Central,Apr25,98.80024487521537,81.91139442061541,70.9,23.218763499995944,,,,,,,0.3607049538740468
Italy,2037,93.1,13.9,-3.1,5.5,18.2,136.97,0.0,0.0,75.26,1.7,0.4,363.1328730855525,39.3,75.3,7.2,6.0,33.48,21.5,48.44666666666666,0.0,0.0,0.0,0.0,16.6,36.3,2.8,7.4,57.7619,9.5,-0.5,Central,Apr25,100.6067309441802,83.18794238776967,72.39999999999999,23.837982269630917,,,,,,,0.37957142857142856
Italy,2038,92.03599999999999,14.3,-3.2,5.5,18.3,138.61,0.0,0.0,74.26,1.8,0.4,366.0178883224747,39.3,76.4,6.9,6.0,33.72,21.5,48.17433333333334,0.0,0.0,0.0,0.0,16.8,33.2,2.8,7.4,54.7016,9.7,-0.5,Central,Apr25,102.90239701889098,84.81082970645542,73.9,24.164280108258556,,,,,,,0.40564996305793377
Italy,2039,91.3805,15.1,-3.3,5.5,18.2,140.28,0.0,0.0,73.49,1.9,0.5,368.7259749689051,39.3,75.3,7.0,6.1,33.85,21.5,47.83033333333333,0.0,0.0,0.0,0.0,17.1,32.2,2.8,7.3,53.833,9.8,-0.6,Central,Apr25,104.03059157470466,85.76747714534,75.4,24.65502085994793,,,,,,,0.41089182046497885
Italy,2040,90.40199999999999,15.2,-3.4,5.5,18.3,141.96,0.0,0.0,72.75,2.0,0.5,371.4347991716545,38.0,74.1,7.0,6.1,33.91,21.5,47.67266666666668,0.0,0.0,0.0,0.0,17.3,30.9,2.8,7.3,52.015,10.0,-0.6,Central,Apr25,110.86956130694004,88.0986935058636,77.0,25.008863597987787,,,,,,,0.4246255613813853
Italy,2026,108.974,3.6,-0.4,5.3,14.9,88.6,0.6,0.0,89.6,0.0,0.0,312.2750064640312,41.2,141.5,7.8,6.6,33.5,21.5,49.708,0.0,0.0,0.0,0.0,13.4,25.6,2.8,8.0,94.69500000000001,8.5,1.1,Central,Jan24,47.480021232324866,44.174182,31.9,14.750142,,,,,,,0.1310312551617817
Italy,2027,102.176,5.3,-0.8,5.4,14.8,93.6,0.6,0.0,89.9,0.0,0.0,315.8715706908515,42.0,129.1,7.4,6.2,30.3,21.5,49.550333333333334,0.0,0.0,0.0,0.0,13.4,27.8,2.8,8.0,87.09800000000001,8.6,1.1,Central,Jan24,53.28742122892202,50.767309,36.2,15.458614,,,,,,,0.14756890072032558
Italy,2028,99.09899999999999,7.0,-1.1,5.4,15.4,100.8,0.6,0.0,89.7,0.0,0.0,327.71117692932023,42.5,105.8,7.2,6.1,31.6,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,34.7,2.8,8.0,80.47800000000001,8.8,1.0,Central,Jan24,58.57294351088908,56.504608574676055,44.4,16.437823,,,,,,,0.18790300608482413
Italy,2029,95.855,8.7,-1.5,5.5,16.7,107.2,0.6,0.0,88.6,0.0,0.0,331.2677169705154,42.6,90.9,7.0,6.0,32.6,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,38.6,2.8,7.9,74.97,8.9,0.9,Central,Jan24,62.55823425865511,61.09709735426427,48.3,17.369635,,,,,,,0.21788117469093948
Italy,2030,95.19,10.4,-1.8,5.5,17.3,112.6,0.6,0.0,86.8,1.0,0.2,334.97707661809824,41.3,76.1,6.8,5.9,32.9,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,40.8,2.8,7.9,72.568,9.0,0.7,Central,Jan24,67.40647000938915,64.43208334693438,56.6,17.856001000000003,,,,,,,0.23765101376194975
